,out,tokens
70,"[0.6778163208712993, 0.1469137757793915, 0.2588433802938905, -0.0193705490207475]","[101, 19034, 1060, 10020, 19988, 1012, 1019, 1061, 10020, 6109, 1012, 1014, 1060, 17848, 4229, 2475, 1012, 1019, 1061, 17848, 24568, 1012, 2423, 2415, 1035, 1060, 27810, 2415, 1035, 1061, 10894, 7605, 1035, 1060, 4805, 1012, 24426, 26224, 2509, 7605, 1035, 1061, 1011, 16471, 1012, 5840, 23833, 27531, 7605, 1035, 1062, 6445, 2629, 1012, 1014, 7023, 1014, 1012, 6273, 23833, 16576, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2403, 1024, 5757, 9099, 1035, 1060, 1014, 1012, 3429, 21619, 2683, 2475, 9099, 1035, 1061, 1014, 1012, 4002, 2620, 2581, 24434, 9099, 1035, 1062, 1014, 1012, 25392, 28154, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 29359, 26976, 2487, 1053, 1035, 1061, 1014, 1012, 19342, 2692, 2575, 2581, 1053, 1035, 1062, 1014, 1012, 5890, 2575, 10790, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 22407, 27814, 2171, 1024, 2871, 1010, 26718, 18863, 1024, 4874, 19988, 1012, 1019, 4229, 2475, 1012, 1019, 6109, 1012, 1014, 24568, 1012, 1016, 4805, 1012, 1017, 1011, 16471, 1012, 1014, 6445, 2629, 1012, 1014, 19034, 1060, 10020, 4008, 2575, 1012, 2423, 1061, 10020, 21489, 1012, 4293, 1060, 17848, 4720, 2620, 1012, 1014, 1061, 17848, 4261, 2620, 1012, 2423, 2415, 1035, 1060, 4466, 2581, 2415, 1035, 1061, 19988, 7605, 1035, 1060, 6205, 2683, 1012, 21211, 21084, 2575, 7605, 1035, 1061, 3486, 2620, 1012, 5709, 2581, 23777, 2509, 7605, 1035, 1062, 19883, 2549, 1012, 1014, 7023, 1014, 1012, 6282, 2581, 22025, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 4601, 9099, 1035, 1060, 1014, 1012, 6163, 2581, 2620, 16048, 9099, 1035, 1061, 1014, 1012, 16333, 2683, 16932, 9099, 1035, 1062, 1014, 1012, 24398, 2620, 23777, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 26224, 26187, 1053, 1035, 1061, 1014, 1012, 4261, 2683, 24087, 2629, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2683, 24434, 2487, 1053, 1035, 1059, 1011, 1014, 1012, 25604, 24594, 2683, 2171, 1024, 2382, 1010, 26718, 18863, 1024, 4874, 4008, 2575, 1012, 1016, 4720, 2620, 1012, 1014, 21489, 1012, 1022, 4261, 2620, 1012, 1016, 6205, 2683, 1012, 1017, 3486, 2620, 1012, 1015, 19883, 2549, 1012, 1014, 2529, 6723, 1996, 2157, 3482, 102]"
71,"[0.3075003831482941, 0.0911857518202277, 0.1682791551857373, 0.0104495453251742]","[101, 19034, 1060, 10020, 23297, 1012, 1014, 1061, 10020, 24568, 1012, 18034, 1060, 17848, 25048, 1012, 1014, 1061, 17848, 4090, 2620, 1012, 1014, 2415, 1035, 1060, 25371, 2415, 1035, 1061, 27240, 7605, 1035, 1060, 1011, 6365, 1012, 6390, 28311, 20842, 7605, 1035, 1061, 12904, 1012, 4464, 19481, 2620, 7605, 1035, 1062, 4293, 2475, 1012, 1014, 7023, 1014, 1012, 25103, 2683, 2581, 2509, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5718, 1024, 5709, 9099, 1035, 1060, 1014, 1012, 6079, 2575, 17134, 9099, 1035, 1061, 1011, 1014, 1012, 17403, 22932, 2487, 9099, 1035, 1062, 1014, 1012, 4764, 16147, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 28154, 2581, 2509, 1053, 1035, 1061, 1014, 1012, 4090, 2683, 19317, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 2683, 16048, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 16932, 2683, 2683, 2171, 1024, 1017, 1010, 26718, 18863, 1024, 4874, 23297, 1012, 1014, 25048, 1012, 1014, 24568, 1012, 1018, 4090, 2620, 1012, 1014, 1011, 6365, 1012, 1021, 12904, 1012, 1018, 4293, 2475, 1012, 1014, 19034, 1060, 10020, 29335, 1012, 1014, 1061, 10020, 11502, 1012, 4293, 1060, 17848, 19540, 1012, 1014, 1061, 17848, 16798, 1012, 2423, 2415, 1035, 1060, 23988, 2415, 1035, 1061, 18582, 7605, 1035, 1060, 4805, 2620, 1012, 5594, 2620, 2683, 26224, 7605, 1035, 1061, 1011, 4229, 2683, 1012, 26839, 2581, 17788, 7605, 1035, 1062, 17405, 2575, 1012, 1014, 7023, 1014, 1012, 6564, 2683, 16932, 2487, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 5840, 1024, 4583, 9099, 1035, 1060, 1014, 1012, 24559, 2629, 9099, 1035, 1061, 1014, 1012, 5641, 14526, 20842, 9099, 1035, 1062, 1014, 1012, 29478, 2581, 2683, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 23833, 20842, 1053, 1035, 1061, 1014, 1012, 3486, 2683, 2683, 2620, 2487, 1053, 1035, 1062, 1014, 1012, 5890, 2692, 19961, 1053, 1035, 1059, 1014, 1012, 6185, 8889, 25746, 2171, 1024, 6079, 1010, 26718, 18863, 1024, 4874, 29335, 1012, 1014, 19540, 1012, 1014, 11502, 1012, 1022, 16798, 1012, 1016, 4805, 2620, 1012, 1023, 1011, 4229, 2683, 1012, 1023, 17405, 2575, 1012, 1014, 2529, 2507, 2033, 1996, 2157, 14757, 102]"
72,"[0.636453940676493, -0.0004398997044293, 0.0747861493749924, -0.2983138441782437]","[101, 19034, 1060, 10020, 4464, 2581, 1012, 1014, 1061, 10020, 9800, 1012, 8732, 1060, 17848, 3429, 2620, 1012, 1014, 1061, 17848, 23593, 1012, 27658, 2415, 1035, 1060, 4413, 2581, 2415, 1035, 1061, 10894, 7605, 1035, 1060, 15407, 1012, 22898, 2683, 26224, 7605, 1035, 1061, 1011, 6070, 1012, 28203, 2620, 19961, 7605, 1035, 1062, 4749, 2575, 1012, 1014, 7023, 1014, 1012, 6205, 2581, 18139, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 3943, 9099, 1035, 1060, 1014, 1012, 2871, 2683, 26976, 2629, 9099, 1035, 1061, 1014, 1012, 29186, 26187, 9099, 1035, 1062, 1014, 1012, 27054, 2692, 18827, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2620, 23499, 2575, 1053, 1035, 1061, 1014, 1012, 16444, 2683, 26976, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 16048, 2620, 2475, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 2620, 16703, 2575, 2171, 1024, 2753, 1010, 26718, 18863, 1024, 4874, 4464, 2581, 1012, 1014, 3429, 2620, 1012, 1014, 9800, 1012, 1015, 23593, 1012, 1023, 15407, 1012, 1017, 1011, 6070, 1012, 1018, 4749, 2575, 1012, 1014, 19034, 1060, 10020, 20294, 1012, 4293, 1061, 10020, 16798, 1012, 1019, 1060, 17848, 23859, 1012, 4293, 1061, 17848, 3486, 2509, 1012, 1014, 2415, 1035, 1060, 13539, 2415, 1035, 1061, 25578, 7605, 1035, 1060, 1011, 11176, 1012, 19714, 18827, 2581, 7605, 1035, 1061, 3963, 1012, 3438, 16932, 21486, 7605, 1035, 1062, 3963, 2629, 1012, 1014, 7023, 1014, 1012, 25374, 24087, 2683, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2260, 1024, 2603, 9099, 1035, 1060, 1014, 1012, 6191, 21084, 27009, 9099, 1035, 1061, 1011, 1014, 1012, 2199, 22932, 9099, 1035, 1062, 1014, 1012, 5718, 22610, 20842, 1053, 1035, 1060, 1014, 1012, 3515, 28332, 2581, 1053, 1035, 1061, 1014, 1012, 24709, 16576, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 27240, 21486, 2549, 1053, 1035, 1059, 1014, 1012, 6191, 2683, 16068, 2475, 2171, 1024, 6273, 1010, 26718, 18863, 1024, 4874, 20294, 1012, 1022, 23859, 1012, 1022, 16798, 1012, 1019, 3486, 2509, 1012, 1014, 1011, 11176, 1012, 1020, 3963, 1012, 1020, 3963, 2629, 1012, 1014, 2529, 2192, 2033, 1996, 2187, 4874, 3531, 102]"
73,"[0.369552967772553, 0.0165398201847781, 0.1954484673031481, -0.0082248672430635]","[101, 19034, 5835, 26628, 1012, 1016, 3486, 2509, 1012, 1016, 13741, 1012, 1018, 19015, 1012, 1018, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 19034, 2452, 26499, 1012, 1019, 4261, 2575, 1012, 1019, 20003, 1012, 1022, 24231, 1012, 1016, 6353, 1012, 1018, 1011, 1023, 1012, 1016, 2531, 2549, 1012, 1014, 2529, 3413, 2033, 1996, 4874, 3531, 102]"
74,"[0.2882282428697875, -0.1678587588393835, 0.1935395655390734, 0.0031110920877153]","[101, 19034, 1060, 10020, 20294, 1012, 8732, 1061, 10020, 12104, 1012, 1014, 1060, 17848, 25143, 1012, 1014, 1061, 17848, 17317, 1012, 4293, 2415, 1035, 1060, 22431, 2415, 1035, 1061, 16666, 7605, 1035, 1060, 1011, 11827, 1012, 5718, 26224, 2620, 2620, 7605, 1035, 1061, 1011, 16798, 1012, 25103, 22407, 2475, 7605, 1035, 1062, 6227, 2692, 1012, 1014, 7023, 1014, 1012, 3938, 2581, 2581, 16068, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5757, 1024, 4008, 9099, 1035, 1060, 1014, 1012, 24841, 19317, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 16785, 27531, 2683, 9099, 1035, 1062, 1014, 1012, 4437, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21472, 16932, 1053, 1035, 1061, 1014, 1012, 27878, 25746, 2549, 1053, 1035, 1062, 1014, 1012, 4002, 21486, 14526, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2620, 22407, 2171, 1024, 1015, 1010, 26718, 18863, 1024, 4874, 20294, 1012, 1015, 25143, 1012, 1014, 12104, 1012, 1014, 17317, 1012, 1022, 1011, 11827, 1012, 1015, 1011, 16798, 1012, 1017, 6227, 2692, 1012, 1014, 19034, 1060, 10020, 24030, 1012, 1014, 1061, 10020, 5539, 1012, 22810, 1060, 17848, 4229, 2549, 1012, 1014, 1061, 17848, 27234, 1012, 1014, 2415, 1035, 1060, 28906, 2415, 1035, 1061, 23090, 7605, 1035, 1060, 5764, 1012, 4029, 21057, 15136, 7605, 1035, 1061, 8746, 1012, 20335, 2620, 17465, 7605, 1035, 1062, 6640, 2549, 1012, 1014, 7023, 1014, 1012, 4805, 19841, 23632, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2324, 1024, 6021, 9099, 1035, 1060, 1014, 1012, 5388, 16086, 2575, 9099, 1035, 1061, 1011, 1014, 1012, 5840, 21472, 19481, 9099, 1035, 1062, 1014, 1012, 29056, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 2575, 1053, 1035, 1061, 1014, 1012, 4261, 16147, 2692, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2575, 2581, 23833, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 10790, 2620, 2620, 2171, 1024, 6535, 1010, 26718, 18863, 1024, 4874, 24030, 1012, 1014, 4229, 2549, 1012, 1014, 5539, 1012, 1020, 27234, 1012, 1014, 5764, 1012, 1018, 8746, 1012, 1016, 6640, 2549, 1012, 1014, 2529, 2507, 2033, 1996, 2187, 2452, 102]"
75,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 1060, 10020, 27878, 1012, 2423, 1061, 10020, 5585, 1012, 4293, 1060, 17848, 23285, 1012, 4293, 1061, 17848, 20636, 1012, 2423, 2415, 1035, 1060, 20024, 2415, 1035, 1061, 18914, 7605, 1035, 1060, 8698, 1012, 22955, 2683, 2620, 2475, 7605, 1035, 1061, 1011, 27433, 1012, 28714, 2692, 2620, 7605, 1035, 1062, 3699, 1012, 1014, 7023, 1014, 1012, 6421, 16932, 19961, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2340, 1024, 5179, 9099, 1035, 1060, 1014, 1012, 9475, 16086, 2683, 9099, 1035, 1061, 1014, 1012, 20666, 14526, 2620, 9099, 1035, 1062, 1014, 1012, 5718, 24434, 27531, 1053, 1035, 1060, 1011, 1014, 1012, 6191, 24087, 21084, 1053, 1035, 1061, 1011, 1014, 1012, 13427, 2620, 21926, 1053, 1035, 1062, 1014, 1012, 24232, 22275, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 4185, 2683, 2575, 16147, 2171, 1024, 5764, 1010, 26718, 18863, 1024, 4874, 27878, 1012, 1016, 23285, 1012, 1022, 5585, 1012, 1022, 20636, 1012, 1016, 8698, 1012, 1017, 1011, 27433, 1012, 1015, 3699, 1012, 1014, 2529, 3531, 6723, 1996, 14757, 19034, 5835, 26628, 1012, 1016, 3486, 2509, 1012, 1016, 13741, 1012, 1018, 19015, 1012, 1018, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 102]"
76,"[0.6394099527679455, -0.1625111480622289, 0.2053258243812888, -0.0105398889628379]","[101, 2529, 3531, 6723, 1996, 14757, 19034, 2452, 23593, 1012, 1018, 25048, 1012, 1019, 5539, 1012, 1019, 3486, 2683, 1012, 1019, 1011, 6365, 1012, 1019, 13029, 1012, 1015, 6421, 2629, 1012, 1014, 19034, 5835, 19988, 1012, 1019, 4229, 2475, 1012, 1019, 6109, 1012, 1014, 24568, 1012, 1016, 4805, 1012, 1017, 1011, 16471, 1012, 1014, 6445, 2629, 1012, 1014, 102]"
77,"[0.4809446699781073, -0.0303785231347416, 0.1675613667185734, 0.005841262593949]","[101, 2529, 3531, 6723, 1996, 14757, 19034, 5835, 28469, 1012, 1016, 4464, 2509, 1012, 1022, 17832, 1012, 1022, 22904, 1012, 1014, 2531, 1012, 1017, 1011, 1015, 1012, 1017, 25897, 1012, 1014, 19034, 2452, 26499, 1012, 1019, 4261, 2575, 1012, 1019, 20003, 1012, 1022, 24231, 1012, 1016, 6353, 1012, 1018, 1011, 1023, 1012, 1016, 2531, 2549, 1012, 1014, 102]"
78,"[0.3248644748120401, 0.2502426205678725, 0.2181205016119577, 0.3094158477927544]","[101, 19034, 5835, 4261, 2475, 1012, 1016, 4008, 2629, 1012, 1022, 2410, 1012, 1022, 19843, 1012, 1016, 24673, 1012, 1020, 1011, 23712, 1012, 1018, 28192, 1012, 1014, 2529, 3413, 2033, 1996, 4874, 19034, 2452, 4724, 2509, 1012, 1016, 2753, 2549, 1012, 1016, 25162, 1012, 1019, 23785, 1012, 1019, 6282, 2692, 1012, 1022, 4261, 2509, 1012, 1017, 18164, 2575, 1012, 1014, 102]"
79,"[0.4794593657171276, 0.1129011570952087, 0.2904640037412822, -0.0138363169556308]","[101, 19034, 5835, 4261, 2683, 1012, 1016, 4008, 2475, 1012, 1022, 8732, 1012, 1023, 20549, 1012, 1019, 4868, 2487, 1012, 1020, 1011, 24568, 1012, 1019, 20636, 2629, 1012, 1014, 19034, 2452, 18744, 1012, 1020, 24398, 1012, 1016, 14010, 1012, 1023, 19975, 1012, 1014, 1011, 19594, 1012, 1016, 1011, 19871, 1012, 1022, 5345, 2487, 1012, 1014, 2529, 3531, 2202, 1996, 4874, 102]"
80,"[0.4536920681071517, 0.0087366872163319, 0.3235970636179145, 0.0161026877905101]","[101, 19034, 5835, 19988, 1012, 1019, 4229, 2475, 1012, 1019, 6109, 1012, 1014, 24568, 1012, 1016, 4805, 1012, 1017, 1011, 16471, 1012, 1014, 6445, 2629, 1012, 1014, 2529, 2202, 1996, 5835, 3531, 19034, 2452, 28135, 1012, 1022, 27810, 1012, 1016, 11502, 1012, 1014, 20713, 1012, 1022, 1011, 1020, 1012, 1016, 1011, 19681, 1012, 1018, 5585, 2487, 1012, 1014, 102]"
81,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 5835, 27908, 1012, 1019, 24690, 1012, 1019, 17405, 1012, 1019, 17014, 1012, 1014, 12567, 1012, 1020, 13138, 1012, 1021, 6282, 2509, 1012, 1014, 2529, 2507, 2033, 1996, 10336, 3531, 19034, 1060, 10020, 18164, 1012, 4293, 1061, 10020, 5986, 1012, 5179, 17788, 1060, 17848, 22234, 1012, 2423, 1061, 17848, 11816, 1012, 1014, 2415, 1035, 1060, 22115, 2415, 1035, 1061, 17867, 7605, 1035, 1060, 1011, 16345, 1012, 5345, 28154, 24087, 7605, 1035, 1061, 1011, 18253, 1012, 4700, 2620, 27531, 2629, 7605, 1035, 1062, 6584, 2620, 1012, 1014, 7023, 1014, 1012, 5824, 23833, 26976, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 2538, 9099, 1035, 1060, 1014, 1012, 27878, 19841, 2629, 9099, 1035, 1061, 1011, 1014, 1012, 14506, 24434, 2629, 9099, 1035, 1062, 1014, 1012, 22898, 17465, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 29359, 24594, 2509, 1053, 1035, 1061, 1014, 1012, 4029, 2575, 16048, 2581, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 16576, 2581, 2487, 1053, 1035, 1059, 1011, 1014, 1012, 25604, 24594, 2549, 2171, 1024, 2654, 1010, 26718, 18863, 1024, 4874, 18164, 1012, 1022, 22234, 1012, 1016, 5986, 1012, 1020, 11816, 1012, 1014, 1011, 16798, 1012, 1014, 1011, 18253, 1012, 1019, 6584, 2620, 1012, 1014, 102]"
82,"[0.3401773469812376, 0.1371122154486176, 0.2558855705186134, -0.0125232400495998]","[101, 19034, 1060, 10020, 4261, 2683, 1012, 2423, 1061, 10020, 5345, 1012, 18034, 1060, 17848, 4724, 2487, 1012, 4293, 1061, 17848, 20335, 1012, 27658, 2415, 1035, 1060, 23988, 2415, 1035, 1061, 16734, 7605, 1035, 1060, 4805, 2620, 1012, 5594, 2620, 2683, 26224, 7605, 1035, 1061, 1011, 4805, 2475, 1012, 5385, 8889, 2475, 7605, 1035, 1062, 17405, 2575, 1012, 1014, 7023, 1014, 1012, 6255, 2575, 27531, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 2753, 9099, 1035, 1060, 1014, 1012, 16029, 16576, 2581, 9099, 1035, 1061, 1014, 1012, 14989, 14526, 2475, 9099, 1035, 1062, 1014, 1012, 20637, 2620, 20842, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21926, 2692, 2549, 1053, 1035, 1061, 1014, 1012, 4029, 16932, 16703, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 17788, 21926, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 22932, 26187, 2171, 1024, 2861, 1010, 26718, 18863, 1024, 4874, 4261, 2683, 1012, 1016, 4724, 2487, 1012, 1022, 5345, 1012, 1018, 20335, 1012, 1023, 4805, 2620, 1012, 1023, 1011, 4805, 2475, 1012, 1022, 17405, 2575, 1012, 1014, 19034, 1060, 10020, 4805, 2575, 1012, 4293, 1061, 10020, 20637, 1012, 27658, 1060, 17848, 4720, 2575, 1012, 1014, 1061, 17848, 4090, 2620, 1012, 2423, 2415, 1035, 1060, 4749, 2575, 2415, 1035, 1061, 22060, 7605, 1035, 1060, 1014, 1012, 1014, 7605, 1035, 1061, 1014, 1012, 1014, 7605, 1035, 1062, 1014, 1012, 1014, 7023, 1014, 1012, 4229, 22610, 28756, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 4090, 9099, 1035, 1060, 1014, 1012, 3515, 23833, 2549, 9099, 1035, 1061, 1014, 1012, 28455, 22907, 9099, 1035, 1062, 1014, 1012, 2826, 2575, 2620, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 2575, 2581, 2581, 1053, 1035, 1061, 1014, 1012, 4261, 18827, 2487, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 16086, 2620, 2487, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2575, 17788, 2575, 2171, 1024, 2321, 1010, 26718, 18863, 1024, 4874, 4805, 2575, 1012, 1022, 4720, 2575, 1012, 1014, 20637, 1012, 1023, 4090, 2620, 1012, 1016, 1014, 1012, 1014, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 6723, 1996, 2157, 11565, 6073, 2099, 102]"
83,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 5835, 23532, 1012, 1019, 4464, 2581, 1012, 1014, 20311, 1012, 1016, 26257, 1012, 1014, 6282, 1012, 1020, 2324, 1012, 1022, 5986, 2509, 1012, 1014, 2529, 3531, 3413, 2033, 1996, 2452, 19034, 1060, 10020, 4261, 2683, 1012, 2423, 1061, 10020, 8732, 1012, 27658, 1060, 17848, 4008, 2475, 1012, 4293, 1061, 17848, 20549, 1012, 1019, 2415, 1035, 1060, 27517, 2415, 1035, 1061, 17317, 7605, 1035, 1060, 4868, 2487, 1012, 3438, 29537, 2509, 7605, 1035, 1061, 1011, 24568, 1012, 3429, 28756, 2575, 2509, 7605, 1035, 1062, 20636, 2629, 1012, 1014, 7023, 1014, 1012, 6227, 18139, 2692, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 5890, 9099, 1035, 1060, 1014, 1012, 4700, 2683, 19961, 2683, 9099, 1035, 1061, 1014, 1012, 11176, 21057, 2487, 9099, 1035, 1062, 1014, 1012, 17222, 21472, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 2575, 2620, 2620, 1053, 1035, 1061, 1014, 1012, 4029, 2581, 2575, 2683, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 22025, 21619, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 2575, 2683, 23499, 2171, 1024, 4008, 1010, 26718, 18863, 1024, 4874, 4261, 2683, 1012, 1016, 4008, 2475, 1012, 1022, 8732, 1012, 1023, 20549, 1012, 1019, 4868, 2487, 1012, 1020, 1011, 24568, 1012, 1019, 20636, 2629, 1012, 1014, 102]"
84,"[0.5860600055503538, -0.0446349204852387, 0.1622996822406689, -0.0167263138597063]","[101, 19034, 2452, 24030, 1012, 1014, 4229, 2549, 1012, 1014, 5539, 1012, 1020, 27234, 1012, 1014, 5764, 1012, 1018, 8746, 1012, 1016, 6640, 2549, 1012, 1014, 19034, 5835, 26953, 1012, 1019, 28358, 1012, 1014, 6421, 1012, 1015, 19627, 1012, 1018, 1011, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 2064, 1045, 2031, 1996, 14757, 3531, 102]"
85,"[0.6526400890876826, 0.1711269891376655, 0.1992680259062167, -0.0060807769604913]","[101, 19034, 5835, 4805, 2575, 1012, 1022, 4720, 2575, 1012, 1014, 20637, 1012, 1023, 4090, 2620, 1012, 1016, 1014, 1012, 1014, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 2202, 1996, 5835, 3531, 19034, 2452, 4229, 2549, 1012, 1022, 4008, 2549, 1012, 1022, 19492, 1012, 1022, 25143, 1012, 1022, 23523, 1012, 1021, 1011, 2531, 1012, 1017, 10545, 2509, 1012, 1014, 102]"
86,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 1060, 10020, 3429, 2629, 1012, 1019, 1061, 10020, 19235, 1012, 27658, 1060, 17848, 5139, 2575, 1012, 1014, 1061, 17848, 4261, 2487, 1012, 1019, 2415, 1035, 1060, 3156, 2415, 1035, 1061, 27173, 7605, 1035, 1060, 9645, 2629, 1012, 6564, 2683, 2683, 18827, 7605, 1035, 1061, 24559, 1012, 25873, 22203, 2620, 7605, 1035, 1062, 14993, 2487, 1012, 1014, 7023, 1014, 1012, 6205, 19481, 2581, 2549, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 4413, 9099, 1035, 1060, 1014, 1012, 6273, 2581, 2581, 2581, 2475, 9099, 1035, 1061, 1014, 1012, 17696, 2620, 18827, 9099, 1035, 1062, 1014, 1012, 27240, 2575, 23833, 1053, 1035, 1060, 1014, 1012, 6365, 16703, 2620, 2581, 1053, 1035, 1061, 1011, 1014, 1012, 14210, 2575, 16576, 1053, 1035, 1062, 1014, 1012, 5890, 22275, 2683, 2549, 1053, 1035, 1059, 1014, 1012, 6185, 28311, 2683, 2171, 1024, 4720, 1010, 26718, 18863, 1024, 4874, 3429, 2629, 1012, 1019, 5139, 2575, 1012, 1014, 19235, 1012, 1023, 4261, 2487, 1012, 1019, 9645, 2629, 1012, 1023, 24559, 1012, 1018, 14993, 2487, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 2452, 19034, 5835, 4229, 2683, 1012, 1014, 4466, 2683, 1012, 1019, 10114, 1012, 1017, 4090, 2475, 1012, 1016, 11827, 1012, 1017, 1011, 2603, 1012, 1019, 5786, 2475, 1012, 1014, 102]"
87,"[0.3308613359152655, -0.1793477099370313, 0.1717506988785714, 0.0253901811998913]","[101, 19034, 2452, 19348, 1012, 1016, 21950, 1012, 1019, 16621, 1012, 1019, 19235, 1012, 1016, 1011, 16327, 1012, 1019, 1011, 16528, 1012, 1014, 6205, 2549, 1012, 1014, 2529, 10616, 1996, 14757, 3531, 19034, 5835, 20294, 1012, 1022, 23859, 1012, 1022, 16798, 1012, 1019, 3486, 2509, 1012, 1014, 1011, 11176, 1012, 1020, 3963, 1012, 1020, 3963, 2629, 1012, 1014, 102]"
88,"[0.6042286446836771, -0.0365392722557941, 0.1990737111685482, -0.009029627778117]","[101, 19034, 5835, 18164, 1012, 1022, 22234, 1012, 1016, 5986, 1012, 1020, 11816, 1012, 1014, 1011, 16798, 1012, 1014, 1011, 18253, 1012, 1019, 6584, 2620, 1012, 1014, 19034, 2452, 29562, 1012, 1016, 28048, 1012, 1016, 22115, 1012, 1015, 14210, 1012, 1016, 9645, 1012, 1020, 5345, 1012, 1018, 6564, 2509, 1012, 1014, 2529, 3413, 2033, 1996, 14757, 3531, 102]"
